text|label|lang|font
US Toughens Criteria for LNG Export Extensions|0|eng|google-news
A Prothious Engineering (www.prothious.com) emprega mais de 1.000 e tem um grande portfólio de projetos e uma capacidade de detalhamento anual de mais de 100.000 toneladas.|1|ptbr|financial-phrase-bank
Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .|0|eng|financial-phrase-bank
Operating profit totalled EUR 30.2 mn , down from EUR 43.8 mn a year earlier .|0|eng|financial-phrase-bank
Bids or offers include at least 1,000 shares and the value of the shares must correspond to at least EUR4 ,000 .|1|eng|financial-phrase-bank
O módulo principal do Rádio Remoto estará disponível com potência de 4W para as bandas de frequência TDD de 2,5 GHz e 3,5 GHz.|1|ptbr|financial-phrase-bank
Nova Ford Ranger feita na Argentina chega no segundo semestre|2|ptbr|google-news
10 most expensive homes sold in Hampden County, April 16-23|1|eng|google-news
A Tekla fornece software 3D para construção e engenharia de infraestrutura, com foco na modelagem de informações de construção de estruturas de aço e concreto, do projeto à construção.|1|ptbr|financial-phrase-bank
US government plans to crack down on AI misuse|1|eng|google-news
Ambas as empresas manterão sua independência comercial e continuarão a comercializar seus produtos tradicionais individualmente.|1|ptbr|financial-phrase-bank
Conselho da Petrobras avalia hoje indicação de Prates para a presidência|1|ptbr|b3
Sheik dos Bitcoins é preso novamente pela Polícia Federal|0|ptbr|b3
GOL TAAG Linhas Aéreas Angola anunciam acordo compartilhamento voos . acordo permitirá ambas companhias incorporem destinos parceiro , aumentando rede , investimento adicional . GOL Linhas Aéreas anunciou nesta segunda-feira , 3 , celebrou parceria TAAG Linhas Aéreas Angola , acordo Codeshare ( compartilhamento voos ) América Latina , África Europa . nota imprensa , companhia aérea destaca acordo permitirá ambas companhias possam comercializar trechos incorporando destinos parceiro , aumentar rede força vendas investimento adicional colaboração ganha-ganha . empresa ressalta passageiros , negociação permite conjunto vantagens , opções tarifas escolha , aquisição bilhete único moeda local ( itinerário ambas companhias ) , garantia proteção voos ligação , maior facilidade reserva voo , check-in despacho único bagagem viagens conexão , além usufruir destinos dentro malhas GOL TAAG . Assim , clientes GOL desejem voar Angola , África Europa ( via Luanda ) partir voos TAAG podem realizar toda compra canais venda GOL , bem , clientes TAAG desejem voar destinos GOL Brasil América Latina poderão adquirir bilhete pontos vendas habituais TAAG . Atualmente TAAG cinco frequências semanais ligando Paulo Luanda operados aeronave Boeing 777-300 conta 13 destinos internacionais 14 destinos domésticos . destaque oferece destinos turismo lazer savana lugares Angola , África Sul , Moçambique Tomé , bem ligação cidades Lisboa Madri Europa . Gol informa ainda , progressivamente , ambas empresas adicionarão destinos acordo Codeshare . “ Construir aliança TAAG expandir alternativas destinos Clientes GOL dezenas cidades africanas . Clientes poderão sair maioria bases , partir Guarulhos , seguir Luanda ” , afirma vice-presidente Receitas GOL , Eduardo Bernardes .|2|ptbr|infomoney
A fabricante finlandesa de máquinas e equipamentos florestais Ponsse Oyj disse em 5 de outubro de 2007 que entregará um total de 67 máquinas florestais cut-to-length e 44 cabeçotes de harvester para a fabricante de papel brasileira Bahia Pulp e para empreiteiros de colheita de madeira uruguaios não identificados.|2|ptbr|financial-phrase-bank
De acordo com as últimas informações, a Benefon lançará seu dispositivo Twig em 20 de setembro de 2006.|1|ptbr|financial-phrase-bank
Price talk is in the mid-market swaps plus 105 bps area and the leads are Barclays , BNPP , UBS and CBA .|1|eng|financial-phrase-bank
- Fornece um resumo dos produtos de pipeline de equipamentos médicos que a empresa está desenvolvendo.|1|ptbr|financial-phrase-bank
O Bank of + _land adquiriu os negócios de banco privado, gestão de ativos e corretagem de ações da Kaupthing Suécia no início de 2009.|1|ptbr|financial-phrase-bank
Consumo carne bovina Brasil atinge menor nível 18 anos . Produção maior 2022 resultou preço baixo consumidor , aponta relatório Itaú BBA . encarecimento carne últimos anos deixou consequências alimentação brasileiros . consumo carne bovina atingiu 24 , 2 kg habitante 2022 , menor nível desde 2004 . quarto ano seguido queda consumo per capita ( habitante ) , segundo relatório divulgado consultoria agro Itaú BBA . relatório aponta consumo caiu produção carne bovina tendo subido 6 , 5 % ano passado . abatidas 29 , 8 milhões cabeças 2022 , alta 7 , 5 % relação 2021 , peso médio menor animaiss fez produção carne aumentar ritmo pouco menor . alta produção refletiu preços baixos consumidor , devido exportações ( cresceram 23 , 8 % ano passado ) . total 7 , 9 milhões toneladas carne bovina produzidas país , 65 % consumidas mercado interno ( 5 , 2 milhões toneladas ) 35 % , vendidas exterior ( 2 , 85 milhões toneladas ) . Ebook GratuitoComo declarar investimentos Imposto RendaCadastre-se receba manual informações necessárias declarar cada tipo investimentoO Instituto Brasileiro Geografia Estatística ( IBGE ) diz carne fica cara desde 2020 , preço médio subiu 18 % impulsionado compras China . alta desacelerou 2021 ( +7 % ) 2022 ( +1 , 84 % ) , continuou crescendo . ConabOs dados 2022 relatório linha números oficiais Companhia Nacional Abastecimento ( Conab ) . 2023 , Itaú BBA prevê aumento produção carnes demanda exportações , faz projeções sobre consumo . edição recente relatório Conab — Quadro Suprimentos Carnes — , divulgado fevereiro , diz disponibilidade per capita carne bovina Brasil somou 25 , 9 kg habitante ano passado . indicador mede consumo , oferta carne mercado interno dividido população . menor nível registrado desde início série histórica , 1996 . 2023 , Conab projeta disponibilidade per capita 26 , 3 kg ( alta anual 1 , 8 % ) . estimativa produção carne bovina suba 8 , 49 milhões 8 , 75 milhões toneladas ( +3 % ) , exportações aumentando 3 , 02 milhões 3 , 14 milhões toneladas ( +4 % ) . Leia tambémPoder compraBrasileiro troca arroz , feijão carne salgado economizar almoçoMilhões brasileiros mudaram alimentação pandemia , segundo pesquisa monitora consumo casa|0|ptbr|infomoney
Prefeitura de SP proíbe circulação dos triciclos elétricos conhecidos como 'tuk-tuks'|0|ptbr|google-news
Fomos ao mercado com guidance de yield de 7,25% da área, o que nos deu flexibilidade para subir ou descer de 1 a 8º.|1|ptbr|financial-phrase-bank
A empresa florestal finlandesa UPM-Kymmene e a empresa de gerenciamento de resíduos Lassila & Tikanoja disseram em 30 de janeiro que planejavam produzir etanol e energia a partir de resíduos comerciais e industriais.|1|ptbr|financial-phrase-bank
O escritório da Vacon dará suporte a seus clientes no Brasil e na América do Sul.|1|ptbr|financial-phrase-bank
"""O comércio Indo-Rússia pode ultrapassar a meta de 10 bilhões de dólares em 2010 e dobrar para 20 bilhões de dólares em 2015, se os irritantes comerciais e os aborrecimentos processuais forem resolvidos"", disse a câmara em sua pesquisa sobre obstáculos ao comércio com a Rússia."|2|ptbr|financial-phrase-bank
The estimated annual value of the frame agreement is about EUR 50mn .|1|eng|financial-phrase-bank
O acordo fortalece nossa parceria de longo prazo com a Nokia Siemens Networks.|2|ptbr|financial-phrase-bank
Brasil x Sérvia na Copa do Mundo: rivais no jogo fazem confronto equilibrado na economia|1|ptbr|b3
O lucro operacional consolidado de operações continuadas diminuiu 62,3% para EUR 51,2 milhões de EUR 135,7 milhões em 2007.|0|ptbr|financial-phrase-bank
`` There is no room to modify the share component as we have already indicated . ''|1|eng|financial-phrase-bank
However , sales returned to growth in April-June 2010 , CEO Pekka Eloholma said .|2|eng|financial-phrase-bank
A fabricante global de equipamentos esportivos Amer Sports Corp., cujas marcas incluem Atomic, Salomon e Wilson, teve um aumento de 64% no lucro líquido do terceiro trimestre, para EUR 47,4 milhões, a $ 65 milhões, em fortes vendas e cortes de custos.|2|ptbr|financial-phrase-bank
O conselho de administração da empresa irá propor um dividendo de EUR 0,95 por ação para 2008 na assembleia geral anual, programada para ser realizada em 23 de março de 2009.|1|ptbr|financial-phrase-bank
Presidentes dos Três Poderes chamam atos de golpistas e pregam união|1|ptbr|b3
The Only Thing That Will Hurt Southwest Airlines More than Its Failures Are Its Customers|0|eng|google-news
A América Latina atualmente responde por aproximadamente 40% das vendas da BSS-OSS e fornecedora de VAS finlandesa para operadoras de telecomunicações Tecnotree, disse o presidente da empresa e CEO Eero Mertano à BNamericas.|1|ptbr|financial-phrase-bank
Para Andreessen Horowitz, brasileiros deveriam 'se gabar' mais no pitch|1|ptbr|google-news
Fornecerá aquecimento na forma de água quente para as necessidades da serraria.|1|ptbr|financial-phrase-bank
O lucro líquido da empresa de produtos de metal finlandesa Componenta Oyj caiu ligeiramente para 25,1 milhões de euros (US $ 40,2 milhões) no primeiro semestre de 2008, de 25,4 milhões de euros (US $ 40,7 milhões) no mesmo período de 2007.|0|ptbr|financial-phrase-bank
CNH 16 anos ? Projeto lei quer reduzir idade primeira habilitação Brasil . parlamentar , incongruente jovens maiores 16 anos fiquem acesso documento , vez votam . novo projeto lei , tramitação Câmara Deputados , busca permitir adolescentes , partir 16 anos , possam ter direito obter CNH ( Carteira Nacional Habilitação ) , documento necessário dirigir veículos país . projeto , apresentado 7 fevereiro deste ano , altera Código Trânsito Brasileiro ( CTB ) aumento validade Permissão Dirigir , documento anterior CNH definitiva , dois anos . Ebook GratuitoComo declarar investimentos Imposto RendaCadastre-se receba manual informações necessárias declarar cada tipo investimentoDe autoria deputado federal Roberto Duarte ( Republicanos/AC ) , proposta sustenta pessoas maiores 16 anos poderão iniciar processo primeira habilitação . projeto , entanto , estabelece algumas condições motorista iniciante abaixo 18 anos obter CNH definitiva . : ter recebido multas gravíssimas ( sete pontos ) ; ter recebido multas graves ( cinco pontos ) ; ter recebido infração média ( quatro pontos ) . Leia tambémDívidas atrasoInadimplente vai perder CNH passaporte forma automática ? EntendaSTF decidiu constitucional artigo Código Processo Civil ( CPC ) , existe desde 2015 prevê medidas coercitivas contra devedoresAtenção , motorista ! CNH volta ter 30 dias renovação 2023 ; veja regrasNovo prazo conta partir data vencimento documento ; motoristas CNH vencidas dezembro 2022 têm prazo maior justificativa , deputado afirmou Brasil “ admite jovens maiores 16 anos votem participem ativamente vida política nacional ” . “ Diante tal constatação , admite participação ativa jovens vida política , soa incongruente ainda perdure proibição jovens 16 anos venham conduzir carros motocicletas ” , escreveu parlamentar . texto projeto salienta , caso motorista abaixo 18 anos cometer algum crime trânsito , penalizado ordenamento Estatuto Criança Adolescente . consulta site Câmara , projeto 314/2023 ainda aguarda despacho Mesa Diretora Legislativo Federal .|1|ptbr|infomoney
Other details were not provided .|1|eng|financial-phrase-bank
S Group 's loyal customer magazine Yhteishyv+ñ came second with 1,629,000 readers and Sanoma Corporation 's daily newspaper Helsingin Sanomat was third with 1,097,000 readers .|1|eng|financial-phrase-bank
Bitcoin abre em nova queda e CAKE desaba 11%|0|ptbr|google-news
Petrobras ( PETR4 ) afirma tomando providências retomar produção Polo Bahia Terra abril . Polo operação paralisada pedido Agência Nacional Petróleo , Gás Natural Biocombustíveis ( ANP ) fim ano passado . Petrobras ( PETR4 ; PETR3 ) informou nesta terça-feira ( 14 ) tomando todas providências necessárias retomar produção Polo Bahia Terra mês abril . polo operação paralisada pedido Agência Nacional Petróleo , Gás Natural Biocombustíveis ( ANP ) fim ano passado , desde então , estatal segue cronograma proposto órgão regulador voltar produção . Lucros Além BolsaMasterclass GratuitaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações BolsaA ANP havia identificado falhas críticas segurança operacional paralisou 37 operações Polo Bahia Terra . “ interdição mostrou inevitável . situação colocava risco vida pessoas . observada falta sensores fogo gás , falta combate incêndios , outras irregularidades . termos sistêmicos verificada falha empresa gerenciar fiscalizar Polo ” , disse diretor-geral ANP , Rodolfo Saboia , época . Polo sendo negociado Petrobras consórcio formado Eneva ( ENEV3 ) PetroRecôncavo ( RECV3 ) , dentro plano desinvestimentos Petrobras feito governo anterior . Adicionalmente , estatal disse eventuais decisões pretendidas nova administração relação investimentos alienações ativos deverão analisadas devidas instâncias governança .|1|ptbr|infomoney
The report examines the medical equipment business structure and operations , history and products , and provides an analysis of its key medical equipment revenue lines .|1|eng|financial-phrase-bank
The parties have therefore agreed to leave Avena out of the deal .|1|eng|financial-phrase-bank
Incap Contract Manufacturing will carry out the manufacturing for these agreements at its factory in Tumkur , near Bangalore .|1|eng|financial-phrase-bank
3 ações que pagam dividendos mensais para você avaliar se vale a pena ter em carteira|2|ptbr|b3
Primeira prévia da carteira do Ibovespa B3 que entra em vigor em maio conta com 3 alterações|1|ptbr|b3
O valor total inicial estimado foi de 1744900 EUR e o valor final do prêmio foi de 1744900 EUR.|1|ptbr|financial-phrase-bank
ADPnews - 5 de fevereiro de 2010 - A investidora imobiliária finlandesa Sponda Oyj HEL: SDA1V disse hoje que caiu para um prejuízo líquido de EUR 81,5 milhões, USD 11,8 milhões em 2009, de um lucro de EUR 29,3 milhões em 2008.|0|ptbr|financial-phrase-bank
Além disso, a produção na fábrica de Varpaisj + _ rvi será interrompida no início de abril de 2009.|0|ptbr|financial-phrase-bank
No terceiro trimestre de 2007, as vendas líquidas totalizaram EUR 25,95 milhões e o lucro operacional de EUR 3,88 milhões.|1|ptbr|financial-phrase-bank
O volume total de entregas dos negócios de papel em 2010 foi de 1.155.000 toneladas, ante 1.132.000 toneladas em 2009.|2|ptbr|financial-phrase-bank
Como o maior mercado de elevadores do mundo, a produção chinesa de elevadores continuou a aumentar para 262.000 unidades em 2009, um aumento de cerca de 5% ano a ano.|2|ptbr|financial-phrase-bank
EUA lançam FedNow , ‘ Pix americano ’ pagamentos instantâneos . Ferramenta funcionará 24 horas dia , 7 dias semana ; anunciada 2019 , testes desde setembro entrou reta final ajustes . Federal Reserve ( Fed , banco central Estados Unidos ) anunciou quarta-feira ( 15 ) vai lançar julho sistema pagamentos instantâneos , FedNow . ferramenta — espécie “ Pix americano ” — anunciada 2019 , testes desde setembro agora entrou reta final ajustes . Assim Pix , lançado Banco Cental Brasil 2020 , ferramenta americana vai funcionar 24 horas dia , sete dias semana . comunicado , Fed pediu bancos respectivos parceiros atuem “ todo vapor ” ingressar ferramenta . lançamento FedNow esperado maio julho , pedido feito meio temores riscos estabilidade financeira EUA , após dois bancos americanos fecharem portas — Silicon Valley Bank ( SVB ) Signature Bank — gerarem migração depósitos grandes bancos . certificação formal participantes , lançamento serviço , começará primeira semana abril . etapa inclui testes avaliar capacidade operacional experiência rede nova ferramenta . Após serem certificados , participantes farão atividades validação FedNow longo junho , lançamento ocorrer julho . “ FedNow permitirá todas instituições financeiras participantes , menores maiores — todos cantos país — , ofereçam solução moderna pagamento instantâneo ” , afirmou Ken Montgomery , executivo programa FedNow ( primeiro vice-presidente Fed Boston ) . Montgomery diz início serviço apenas começo crescimento rede instituições financeiras participantes fundamental aumentar disponibilidade pagamentos instantâneos consumidores empresas americanas . Fed afirma ainda versão americana Pix lançada “ conjunto robusto ” funcionalidades básicas compensação liquidação , além recursos valor agregado .|1|ptbr|infomoney
EBIT excluding non-recurring items was estimated to increase from 2009 .|2|eng|financial-phrase-bank
These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .|2|eng|financial-phrase-bank
The company slipped to an operating loss of EUR 2.6 million from a profit of EUR 1.3 million .|0|eng|financial-phrase-bank
A cópia, republicação ou redistribuição do Conteúdo da AFX News, incluindo por enquadramento ou meios semelhantes, é expressamente proibida sem o consentimento prévio por escrito da AFX News.|1|ptbr|financial-phrase-bank
Fundos eventos Cisne Negro ganham força maior busca proteção contra catástrofe financeira . Turbulência bancária recente suficiente despertar temor nova crise aumentar interesse seguros contra desastres financeiros . fundos focados eventos Cisne Negro passam anos esperando mercados quebrem . Enquanto , apenas medo colapso ocorra suficiente apresentem melhor desempenho . produtos investem opções beneficiam fugas volatilidade , estratégia vem tendo mês positivo após S & P 500 andar “ lado ” março ações bancos investidas serem , sugerindo crise aguda mercados levariam grande prêmios . fundo risco cauda ( tail risk ) gestão ativa negociado bolsa subiu cerca 4 % agora março , medida turbulência bancária aprofunda , caminho segundo melhor mês desde março 2020 , durante início pandemia . pouco calma voltou mercados financeiros final semana , mercado ações terminando alta Índice Volatilidade Cboe , considerado medidor medo Wall Street , recuando . entanto , investidores continuam nervosos , ficou claro aumento custo proteger contra perdas crédito Deutsche Bank AG levou ações bancos europeus queda . Legisladores Washington Frankfurt Zurique continuam tranquilizar investidores sobre estabilidade financeira , confiança vários bancos diminui . “ recente desastre polarizou alternativas defensivas maneira positiva ” , disse Kris Sidial , codiretor investimentos Ambrus Group LLC , cuja estratégia risco cauda saltou 7 % semana passada , índice volatilidade VIX disparou acima 30 . “ investidores preocupados algum tipo contágio atingindo portfólios sendo destruídos . ” investidores apostam problemas podem detectados contidos podem surpreender . bancos centrais agiram rapidamente aumentar confiança sistema , presidente Federal Reserve , Jerome Powell , adverte cedo cravar vitória após turbulência últimas três semanas . “ Vimos aumento hedge cauda ” , disse Chris Murphy , codiretor estratégia derivativos Susquehanna International Group . “ Continuamos ver compra calls VIX ( apostas volatilidade vai aumentar ) desde início turbulência bancária . ” Pontos problemáticos balanços bancos surgindo bancos crédito regionais EUA , preocupações liquidez forçaram aquisição Credit Suisse UBS mediada governo suíço . agora , situação longe reação cadeia 2008 , envolveu inadimplência consumidores massa transformou perdas generalizadas títulos inventados Wall Street torno empréstimos imobiliários . Desta vez , fuga depositantes – empréstimos podres – deixou pequenos bancos enfrentando fortes perdas . hedge risco cauda pode gerar grandes pagamentos contrações bruscas repentinas mercado , ocorreram 2008 março 2020 – menos investidores podem tolerar anos perdas . investiu nesse tipo produto perdeu dinheiro 11 últimos 16 anos , acordo dados Eurekahedge Pte . comparação , títulos Tesouro EUA quatro anos perdas últimos 20 anos subiram 3 , 4 % aqui mês . ouro subiu 8 % agora março . “ maioria estratégias risco cauda deve , média , perder dinheiro ” , disse Meb Faber , diretor executivo Cambria Investment Management , gerencia Cambria Tail Risk ETF ( ticker TAIL ) – referência setor . “ espera , errado . ” Fundos Ambrus 36 South Capital Advisors compram opções compra dinheiro ( inglês out of the money , sigla OTM ) índice VIX opções venda dinheiro índice S & P 500 , outros . Cada dessas apostas beneficiaria momentos turbulência mercado , enquanto volatilidade aumentasse ações caíssem . Nesta semana , opções compra proteção índice VIX sinalizaram traders preparam salto volatilidade daqui alguns meses . contratos venda pendentes ETF Invesco QQQ Trust Series 1 subiram máxima histórica nesta semana , setor alta tecnologia visto sujeito grande reversão . Embora volatilidade deste mês ainda longe evento Cisne Negro , movimento três desvios padrão mediana , suficiente despertar temor nova crise aumentar interesse seguros contra desastres financeiros . “ últimas semanas , vimos recuperação notável discussões demanda investidores ” , disse Diego Parrilla , diretor 36 South , sede Londres . “ investidores parecem cada vez preocupados problemas vendo possam ponta iceberg . ” © 2023 Bloomberg L. P .|2|ptbr|infomoney
Esses produtos do módulo estarão disponíveis para testes durante o 3T-07 e para entregas de volume durante o 4T-07.|1|ptbr|financial-phrase-bank
Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .|2|eng|financial-phrase-bank
O contrato expande o escopo de uso da Tekla Structures para o projeto de pontes.|2|ptbr|financial-phrase-bank
Volume de serviços cresce e indica recuperação da economia|2|ptbr|b3
Finnish Talvivaara Mining Co HEL : TLV1V said Thursday it had picked BofA Merrill Lynch and JPMorgan NYSE : JPM as joint bookrunners of its planned issue of convertible notes worth up to EUR250m USD332m .|1|eng|financial-phrase-bank
Como resultado da transação, a Sanoma Budapest adquiriu uma participação na loja online Egeszsegbolt.|1|ptbr|financial-phrase-bank
EUA: inflação desacelera em dezembro e atinge menor patamar em mais de um ano|2|ptbr|b3
Operating profit rose to 22.1 mln eur from 19.9 mln .|2|eng|financial-phrase-bank
COMITÊ DA PETROBRÁS SUGERE RECONDUÇÃO DE SALVADOR DAHAN PARA DIRETORIA EXECUTIVA E RECEBE CRÍTICAS DA FUP|0|ptbr|google-news
May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .|1|eng|financial-phrase-bank
Jan. 6 -- Ford is struggling in the face of slowing truck and SUV sales and a surfeit of up-to-date , gotta-have cars .|0|eng|financial-phrase-bank
RAPALA TOURNAMENT FISHING : With all the major titles already out for the holidays , bargain-priced games such as Rapala aim for a smaller audience .|1|eng|financial-phrase-bank
`` Método e sistema para controlar uma unidade de disco rígido usando uma interface física de cartão multimídia '' foi inventado por Marko Ahvenainen Ruutana, Finlândia.|1|ptbr|financial-phrase-bank
As letras miúdas estão aqui.|1|ptbr|financial-phrase-bank
Lember disse que o assunto é atual também na Estônia, onde um projeto de lei foi redigido no Ministério de Assuntos Sociais que eliminaria as pensões de aposentadoria em condições favoráveis.|1|ptbr|financial-phrase-bank
O desempenho no segundo semestre de 2009 superou as expectativas.|2|ptbr|financial-phrase-bank
O grupo finlandês de software empresarial AffectoGenimap Oyj disse que assinou um acordo para adquirir todas as ações da empresa sueca do setor Intellibis Ab por 12 milhões de euros (US $ 15,8 milhões) sem dívidas.|2|ptbr|financial-phrase-bank
Symphony Services fornece serviços de desenvolvimento para Aldata GOLD.|1|ptbr|financial-phrase-bank
NBCUniversal CEO Jeff Shell steps down following investigation into inappropriate conduct|0|eng|google-news
Este é o segundo esforço bem-sucedido do investidor financeiro neste ano.|2|ptbr|financial-phrase-bank
Vendas varejistas zona euro sobem 0 , 3 % janeiro ante dezembro caem 2 , 3 % ante janeiro 2022 . bloco UE todo , vendas varejo subiram 0 , 3 % comparação mensal caíram 2 , 2 % anual . volume venda varejista zona euro cresceu 0 , 3 % janeiro ante dezembro , mostrou queda 2 , 3 % ante janeiro 2022 , segundo dados ajustes sazonais divulgados nesta segunda-feira Eurostat , escritório estatísticas União Europeia . bloco UE todo , vendas varejo subiram 0 , 3 % comparação mensal caíram 2 , 2 % anual . dezembro , volume vendas varejista haviam recuado 1 , 7 % área euro 1 , 6 % bloco econômico comparação mensal . Ante janeiro 2022 , quedas 2 , 8 % 2 , 5 % , respectivamente , último mês 2022 . Masterclass GratuitaLucros Além BolsaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações BolsaNa comparação mensal , registrado zona euro janeiro 2023 1 , 8 % vendas comércio alimentos , bebidas fumo 0 , 8 % produtos não-alimentícios . varejo combustíveis automotivos , registrada queda 1 , 5 % mês . leitura anual , volume vendas caiu 5 , 0 % lojas alimentos , bebidas fumo , 1 , 0 % produtos alimentícios 5 , 4 % combustíveis . Estados-membros , maiores crescimentos vendas varejistas janeiro verificados Holanda ( +4 . 9 % ante dezembro ) , Luxemburgo ( +4 . 6 % ) Eslovênia ( +4 . 1 % ) . maiores retrações observadas Áustria ( -9 . 8 % ) , Eslováquia ( -1 . 4 % ) Hungria ( -0 . 6 % ) .|1|ptbr|infomoney
YIT adquiriu direitos de investimento para um projeto residencial de 10.000 metros quadrados em Yaroslavl e para um projeto de 16.400 metros quadrados em Moscou.|1|ptbr|financial-phrase-bank
Additionally , the company will use the solutions to automate the preparation of financial statements according to IFRS standard .|1|eng|financial-phrase-bank
GM interrompe demissões José Campos , diz sindicato . empresa prometeu avaliar cancelamento demissões 30 funcionários . General Motors ( GM ) interrompeu demissões fábrica José Campos , interior paulista , após protesto trabalhadores , cruzaram braços hora meia entrada turno manhã . Segundo comunicado sindicato metalúrgicos região , montadora comprometeu demitir dia 19 abril , nova reunião partes realizada . acordo fechado após três horas negociações GM sindicato . empresa prometeu avaliar cancelamento demissões 30 funcionários , conforme número atualizado , anunciadas desde sexta-feira , 3 . sindicato diz demissões feitas negociação prévia . reunião desta terça-feira , representantes montadora justificaram cortes necessidade readequar produção fábrica , onde montados modelos S10 Trailblazer . Além demissões , GM vai dar férias coletivas fábrica 27 março 13 abril , período produção veículos estará suspensa . José Campos , onde produz motores transmissões , GM emprega aproximadamente 4 mil funcionários . Procurada , montadora manifestou fechamento deste texto sobre ajustes fábrica interior paulista .|1|ptbr|infomoney
Coteminas: Ações saltam 200% após acordo com Shein|2|ptbr|google-news
Opinion: Sexist Media Culture Enabled Tucker Carlson And Don Lemon|0|eng|google-news
Quarterly diluted EPS on continuing operations came in at 0.21 eur , compared with last year 's 0.12 eur .|2|eng|financial-phrase-bank
Como declarar BDRs no Imposto de Renda 2023|1|ptbr|b3
Os ganhos por ação EPS ascenderam a EUR0,03, acima da perda de EUR0,08.|2|ptbr|financial-phrase-bank
GM, Hyundai announce EV battery plants for the US|2|eng|google-news
Alexandre Lafer: “Acreditamos em imóveis como fator de mudança social”|1|ptbr|b3
O lucro operacional foi de EUR 9,8 milhões, em comparação com uma perda de EUR 12,7 milhões no período correspondente em 2009.|2|ptbr|financial-phrase-bank
A Nyrstar também concordou em fornecer à Talvivaara até 150.000 toneladas de ácido sulfúrico por ano para uso no processo de lixiviação da Talvivaara durante o período de fornecimento do zinco em concentrado.|2|ptbr|financial-phrase-bank
Petrobras ( PETR4 ) amplia acordo Equinor estudo projetos energia eólica offshore . Carta intenções amplia cooperação avaliar viabilidade sete projetos geração energia eólica offshore costa brasileira . Petrobras ( PETR3 ; PETR4 ) assinou Equinor carta intenções amplia cooperação empresas avaliar viabilidade técnico-econômica ambiental sete projetos geração energia eólica offshore costa brasileira , potencial gerar 14 , 5 GW ( giga-watt ) . estudos , expectativa avançar projetos transição energética país . Segundo presidente Petrobras , Jean Paul Prates , acordo vai abrir caminhos nova fronteira energia limpa renovável Brasil , aproveitando expressivo potencial eólico offshore Brasil impulsionando trajetória direção transição energética . acordo fruto parceria firmada Petrobras Equinor 2018 – escopo ampliado além dois parques eólicos Aracatu I II ( localizados fronteira litorânea estados Rio Janeiro Espírito Santo ) , previstos inicialmente . Além desses dois projetos , novo acordo prevê avaliação viabilidade parques eólicos Mangara ( costa Piauí ) ; Ibitucatu ( costa Ceará ) ; Colibri ( fronteira litorânea Rio Grande Norte Ceará ) , além Atobá Ibituassu ( ambos costa Rio Grande Sul ) – total sete projetos , prazo vigência 2028 . Prates destacou fase estudos alocação investimentos depende análises aprofundadas avaliar viabilidade , além avanços regulatórios permitirão processos autorização atividades , feita União . “ Equinor Petrobras têm longa história parceria sucesso . felizes expandir colaboração renováveis , possibilitando ampla oferta energia Brasil . Juntos , engajados ativamente contribuir realização energia eólica offshore transição energética Brasil , criando condições iniciais necessárias energia renovável desenvolva maneira sustentável ” , afirma Anders Opedal , CEO Equinor . acordo nota , iniciativa diversificação portfólio Petrobras “ contribuirá sucesso transição energética soma plano redução emissões operacionais gases efeito estufa . companhia reitera objetivo atingir metas curto prazo ambição neutralizar emissões atividades sob controle 2050 – assim influenciar parceiros ativos ” .|2|ptbr|infomoney
HELSINKI Thomson Financial - As ações fecharam com poucas mudanças, com Cargotec e Huhtamaki caindo drasticamente em decepcionantes relatórios do segundo trimestre.|0|ptbr|financial-phrase-bank
Ibovespa se descola do mercado externo e encerra em alta puxada por bancos|2|ptbr|b3
Novo Honda Civic Type R já está no Brasil|2|ptbr|google-news
A Alma Media espera que suas vendas líquidas aumentem conforme previsto anteriormente.|2|ptbr|financial-phrase-bank
Selic a 13,75%: quanto renderia R$ 1.000 em Tesouro Direto com essa taxa de juros?|1|ptbr|b3
10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .|2|eng|financial-phrase-bank
